Symbol	ComplexName
NPHP1	AHI1-NPHP1 heterodimer|AHI1-NPHP1 heterotetramer|NPHP1-NPHP4-BCAR1 complex|NPHP1-PKD1 complex
NPHP3	ANKS6-NEK8-INVS-NPHP3 complex
NPHP4	DAAM1-INTU-NPHP4 complex|DVL2-INVS-NPHP4-RPGRIP1L complex|JADE1-NPHP4 complex|LATS1-NPHP4 complex|NPHP1-NPHP4-BCAR1 complex
NPLOC4	Membrane protein complex (DERL1, NPLOC4, UFD1L, VCP, VIMP)|NEDD8-NUB1-NPLOC4-UFD1L complex|RNF8-ATX3-p97 complex|ZFAND2B complex
NPM1	ARF-Mule complex|B23-NPM3 complex|CTCF-nucleophosmin complex|CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex|H2AX complex I|H2AX complex II|H2AX complex, isolated from cells without IR exposure|NPM1-PA2G4 complex|Nop56p-associated pre-rRNA complex|TLE1 corepressor complex (MASH1 promoter-corepressor complex)
NPM3	B23-NPM3 complex
NPRL2	GATOR complex|GATOR1 complex|SOG complex
NPRL3	GATOR complex|GATOR1 complex|SOG complex
NQO2	AKT1-NQO2 complex
NR0B2	SHP-NR5A2 complex
NR2E3	CRX-NR2E3 complex
NR2F2	MEF2-NR2F2 complex
NR3C1	AKT1-CDC37-CDK4-HSPA1A-HSP90AA1-NR3C1-PPP5C-RAF1-TSC1-TSC2 complex|CBX3-EHMT1-NR3C1 complex|CBX3-EHMT2-NR3C1 complex|DCP1A-NR3C1-PNRC2-UPF1-complex|HNRNPU-NR3C1 complex
NR3C2	CSNK1A1-CSNK1E-NR3C2 complex|MR-UBC9-SRC1 complex|NR3C2-UBC9-SRC-1 complex
NR5A1	ASAH1-NR5A1 complex|ASAH1-NR5A1-SAPD complex|NONO-NR5A1 complex|NONO-NR5A1-SFPQ complex
NR5A2	ILF3-NR5A2-PPARA-PRMT1 complex|ILF3-NR5A2-SERBP1 complex|SHP-NR5A2 complex
NRAS	NRAS-PPP1CC-SHOC2 complex
NRBF2	Vps34 Complex I
NRG1	ERBB3-ITGA6-ITGB4-NRG1 complex|ERBB3-ITGAV-ITGB3-NRG1 complex|NRG1-IKZF4 complex
NRIP1	NRIP1-YWHAH complex
NRIP2	Spliceosome, A complex
NRP1	FARP2-NRP1-PlexinA1 complex|FARP2-NRP1-PlexinA2 complex|FARP2-NRP1-PlexinA3 complex|FARP2-NRP1-PlexinA4 complex|ITGB1-NRP1 complex|NRP1-PLXNA1-SEMA3A complex|NRP1-VEGF-A145 complex|NRP1-VEGF-A165/121 complex|NRP1-VEGF189 complex|NRP1-VEGFC complex, heparin dependent|NRP1-VEGFD complex, heparin dependent|Nrp1-PlexinD1 complex|PlexinA1-NRP1 complex|PlexinA3-Nrp1 complex|PlexinB1-Nrp1 complex|SEMA3C-PlexinD1-Nrp1 complex|SEMA6D-PlexinA1-NRP1 complex|VEGF-A165-KDR-NRP1 complex
NRP2	NRP2-VEGF-A165 complex|NRP2-VEGF145 complex|NRP2-VEGFC complex|NRP2-VEGFD complex, heparin dependent|NRP2-VEGFR3 complex|PlexinA1-Nrp2 complex
NRXN1	ACHE-NRXN1 complex|NLGN1-NRXN1 complex
NSL1	Mis12 centromere complex
NSMCE1	MAGEF1-NSMCE1 complex|NSMCE1-NSMCE3 complex|SMC5-6-EID3 complex|SMC5-6-NSMCE4A complex
NSMCE2	SMC5-6-EID3 complex|SMC5-6-NSMCE4A complex
NSMCE3	NSMCE1-NSMCE3 complex|NSMCE3-PJA1 complex|SMC5-6-EID3 complex|SMC5-6-NSMCE4A complex
NSMCE4A	SMC5-6-NSMCE4A complex|TRIM31-MAGEA1-NSE4 complex
NSUN4	MTERF4-NSUN4 complex
NTF3	Neurotrophin-3-p75 complex
NTF4	NTF4 homodimer complex
NTRK1	GIPC1-NTRK1-RGS19 complex|NGF-TrkA complex
NTS	GNAI1-GNB1-GNGT1-NTS-NTSR1 complex
NTSR1	GHSR1b-NTSR1 receptor complex|GNAI1-GNB1-GNGT1-NTS-NTSR1 complex
NUB1	NEDD8-NUB1-NPLOC4-UFD1L complex
NUBP1	NUBP1-NUBP2 complex
NUBP2	NUBP1-NUBP2 complex
NUDC	DCTN1-DYNC1I1-NUDC-PLK1 complex
NUDCD3	Dynein-2 complex, cytoplasmic
NUDT21	CF IIAm complex (Cleavage factor IIAm complex)|CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex|CPSF6-ITCH-NUDT21-POLR2A complex|CPSF6-ITCH-NUDT21-POLR2A-UBAP2L complex|Spliceosome, E complex
NUF2	NDC80 kinetochore complex
NUFIP2	NUFIP2-Roquin1 complex
NUMA1	Aurora A-TPX2-NuMA complex|NuMA-LGN-G-alpha-i-1 complex
NUMB	NUMB-TP53-MDM2 complex|RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
NUP107	NPC subcomplex (NUP96, NUP107, NUP133, NUP160)|Nuclear pore complex|Nup 107-160 subcomplex
NUP133	NPC subcomplex (NUP96, NUP107, NUP133, NUP160)|Nuclear pore complex|Nup 107-160 subcomplex
NUP153	Nuclear pore complex
NUP155	GLE1-NUPL2-NUP155 complex|Nuclear pore complex
NUP160	NPC subcomplex (NUP96, NUP107, NUP133, NUP160)|Nuclear pore complex|Nup 107-160 subcomplex
NUP188	Nuclear pore complex
NUP205	Nuclear pore complex
NUP210	Nuclear pore complex
NUP214	Nuclear pore complex
NUP35	Nuclear pore complex
NUP37	Nuclear pore complex|Nup 107-160 subcomplex
NUP42	GLE1-NUPL2-NUP155 complex|Nuclear pore complex
NUP43	Nuclear pore complex|Nup 107-160 subcomplex
NUP50	KPNA2-NUP50 complex|Nuclear pore complex
NUP54	Nuclear pore complex
NUP58	Nuclear pore complex
NUP62	Nuclear pore complex
NUP85	Nuclear pore complex|Nup 107-160 subcomplex
NUP88	Nuclear pore complex
NUP93	CEN complex|Nuclear pore complex
NUP98	NPC subcomplex (NUP96, NUP107, NUP133, NUP160)|Nuclear pore complex|Nup 107-160 subcomplex
NUS1	DHDDS-NUS1 complex
NXF1	ALYREF-NXF1-RBM8A-UPF3A complex|ALYREF-NXF1-RBM8A-UPF3B complex|Exon junction complex|NXF1-NXT1 complex|Postsplicing complex|TNPO2-RAN-NXF1 complex
NXT1	NXF1-NXT1 complex
None	BCHE-IGHG1 complex|BCR-ABL (p185 fusion protein)-GRB2 complex|EIF4G1-HSP70-HSPA8-HNRNPD-PABPC1 complex|PRNP-ApolopoproteinE3 complex
OAZ1	ODC-OAZ1-CCND1 complex|SMAD1-OAZ-HsN3 complex
OBSL1	3M complex|3M core complex|ANKRA2-CCDC8-OBSL1-CUL7 complex
OCLN	CAV1-OCLN-PDCD6IP complex|CLDN1-ESAM-OCLN-PECAM1 complex
ODAD1	Outer dynein arm-docking complex
ODAD2	Outer dynein arm-docking complex
ODAD3	Outer dynein arm-docking complex
ODAD4	Outer dynein arm-docking complex
ODC1	ODC-OAZ1-CCND1 complex
ODF2	Centriolar subdistal appendage|Distal appendage
OFD1	Distal centriole complex|KIAA0753-FOR20-OFD1 complex|MAP1LC3A-OFD1-PCM1 complex
OGDH	KAT2A-Oxoglutarate dehydrogenase complex
OGT	ASXL1-HCFC1-OGT complex|HCF-1 complex|KMT2E-OGT-USP7 complex|MLL1 complex|MLL2 complex|NSL complex|OGT-HIRA complex|Set1A complex|Set1B complex
OIP5	MIS18 complex
ONECUT1	C/EBPalpha-HNF6 complex
OOEP	KHDC3L-NLRP5-OOEP-TLE6 complex
OPA1	Mediator complex
OPTN	HTT-OPTN-RAB8A complex|OPTN-TBK1 complex
ORAI1	TRPC1-STIM1-ORAI1 complex
ORC1	BRCA1-IRIS-pre-replication complex|ORC 1-5 complex (origin recognition 1-5 complex)|ORC complex (origin recognition complex)|ORC5-ORC1 complex
ORC2	Ku-ORC complex|MCM8-ORC2-CDC6 complex|ORC 1-5 complex (origin recognition 1-5 complex)|ORC 2-4 complex (origin recognition 2-4 complex)|ORC 2-5 complex (origin recognition 2-5 complex)|ORC complex (origin recognition complex)
ORC3	Ku-ORC complex|ORC 1-5 complex (origin recognition 1-5 complex)|ORC 2-4 complex (origin recognition 2-4 complex)|ORC 2-5 complex (origin recognition 2-5 complex)|ORC complex (origin recognition complex)
ORC4	Ku-ORC complex|ORC 1-5 complex (origin recognition 1-5 complex)|ORC 2-4 complex (origin recognition 2-4 complex)|ORC 2-5 complex (origin recognition 2-5 complex)|ORC complex (origin recognition complex)
ORC5	ORC 1-5 complex (origin recognition 1-5 complex)|ORC 2-5 complex (origin recognition 2-5 complex)|ORC complex (origin recognition complex)|ORC5-ORC1 complex
ORC6	Ku-ORC complex|ORC complex (origin recognition complex)
ORMDL3	ORMDL3-SPTLC1 complex
OS9	AUP1-OS9-SEL1L-UBC6e-UBXD8 complex|HIF1A-EGLN1-OS9 complex|HIF1A-EGLN3-OS9 complex|HRD1 complex
OSBP	KIAA1468-OSBP-RAB11A complex
OSBPL1A	DCTN1-OSBPL1A-RAB7A-RILP complex
OSGEP	KEOPS complex|PRAME complex
OSTF1	CBL-OSTF1-SRC complex
OTUB1	OTUB1-RNF128-USP8 complex|OTUB1-UBC13-MMS2 complex
OVOL2	OVOL2-beta-catenin-TCF4 complex
OXSR1	WNK1-OSR1 complex
Optn	Optn-Tbk1 complex
P2RX7	P2X7 receptor signalling complex
P2RY2	ITGAV-P2RY2-GNA12 complex
P4HA1	Prolyl 4-hydroxylase (alpha(I)-type)
P4HA3	Prolyl 4-hydroxylase (alpha(III)-type)
P4HB	Prolyl 4-hydroxylase (alpha(I)-type)|Prolyl 4-hydroxylase (alpha(III)-type)
PA2G4	E2F1-HDAC2-PA2G4-RB1 complex|HSPA8-PA2G4-STUB1 complex|ILF3-PA2G4 complex|NPM1-PA2G4 complex
PABPC1	C complex spliceosome|CSDE1-IGF2BP1-PABPC1 complex|EIF4G1-HSP70-HSPA8-HNRNPD-PABPC1 complex|H2AX complex, isolated from cells without IR exposure|LARP1-PABPC1-RYDEN complex|Multiprotein bridging complex (translationally coupled mRNA turnover)|PAN2-PAN3-PABPC1 complex
PACRG	MEIG1-PACRG complex
PACS1	AP1G1-PACS1-FURIN complex|PKD2-PACS1 complex
PACS2	BAX-BCL2L11-PACS2-TNFRSF10B-TNFSF10 complex
PACSIN1	PACSIN1-PICK1 complex
PACSIN2	PACSIN2-PICK1 complex
PACSIN3	PACSIN3-PICK1 complex
PAF1	Paf complex
PAG1	BRD7-CBP-SWI\u2013SNF complex|CSK-FYN-PAG1 complex|CSK-PAG1 complex|EZR-MSN-PAG1-RDX-SLC9A3R1 complex|FYN-KHDRBS1-PAG1 complex|FYN-PAG1 complex|FYN-PAG1-KHDRBS1-RASA1 complex|LYN-PAG1 complex|LYN-PAG1-STAT3 complex|MSN-PAG1-SLC9A3R1 complex
PAGR1	MLL3 complex|MLL4 complex|PAGR1-PAXIP1 complex|PTIP-HMT complex
PAIP1	Multiprotein bridging complex (translationally coupled mRNA turnover)|PAIP1-YBX2 complex
PAK1	ARHGEF7-GIT2-PAK1 complex|GIT1-ARHGEF7-PAK1-PXN complex|SCRIB-GIT1-ARHGEF7-PAK1 complex
PALB2	BRCA1-BRCA2-PALB2 complex|BRCA2-PALB2-RAD51-RAD51C-XRCC3 complex|PALB2-RAD51 complex|PALB2-RAD51AP1 complex
PALS1	AMOT-MPP5-NF2-PATJ complex|CRB1-MPP4-MPP5 complex|CRB1-MPP5- PATJ complex|PAR3-PAR6-PALS1 complex|RICH1/AMOT polarity complex, Flag-Amot precipitated|RICH1/AMOT polarity complex, Flag-Rich1 precipitated
PALS2	VAM1-VELI1 complex
PAM16	TIM23(motor) subcomplex (DNAJC19, PAM16), mitochondrial
PAN2	PAN2-PAN3-PABPC1 complex
PAN3	PAN2-PAN3-PABPC1 complex
PAPOLA	AHCYL1-FIP1L1-PAPOLA complex|REL-MAP3K8-RELA-TNIP2-PAPOLA complex
PAPPA	PAPP-A-proMBP complex
PAQR3	INSIG1-PAQR3 complex|PAQR3-SCAP-SREBF2 complex|PAQR3-SCAP-complex|PAQR3-SREBF2 complex
PARD3	HOOK2-PAR3-Par6alpha-PKCiota complex|INSC-LGN-PAR3 complex|KIF3A/B-PAR-3-aPKC-PAR-6 complex|PAR-3-PAR-6B-PRKCI complex|PAR-3-VE-cadherin-beta-catenin complex|PAR-6-PAR-3-VE-cadherin complex, endothelial|PAR3-PAR6-PALS1 complex|PLCB1-PARD3-PARD6A complex|PLCB3-PARD3-PARD6A complex|RICH1-PAR3-aPKC polarity complex
PARD3B	PARD3B-PARD6A-PRKCI complex
PARD6A	HOOK2-PAR3-Par6alpha-PKCiota complex|KIF3A/B-PAR-3-aPKC-PAR-6 complex|PAR-6-PAR-3-VE-cadherin complex, endothelial|PAR-6-VE-cadherin complex, endothelial|PAR3-PAR6-PALS1 complex|PARD3B-PARD6A-PRKCI complex|PLCB1-PARD3-PARD6A complex|PLCB3-PARD3-PARD6A complex|TGF-beta-receptor-PAR6 complex
PARD6B	LLGL1-PAR-6B-PRKCI complex|LLGL2-PAR-6B-PRKCI complex|PAR-3-PAR-6B-PRKCI complex|PAR6-CDC42 complex
PARK7	DJ-1-DJBP-AR complex|DJ-1-SNCA complex, high molecular weight|PPD complex
PARL	PARL-STOML2-YME1L1 complex
PARN	AGO2-PARN complex|mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
PARP1	CAMK2-delta-MASH1 promoter-coactivator complex|CDK8-MED6-PARP1 complex|CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex|Condensin I-PARP-1-XRCC1 complex|GTF2I-PARP1-SFPQ complex|H2AX complex I|HSF1\u2013PARP1\u2013PARP13 complex|MASH1 promoter-coactivator complex|NCOA6-DNA-PK-Ku-PARP1 complex|PARP1-LIG3 complex|RC complex during G2/M-phase of cell cycle|RC complex, S-phase-specific|Rap1 complex|TLE1 corepressor complex (MASH1 promoter-corepressor complex)|WRN-Ku70-Ku80-PARP1 complex
PARP9	AR-DTX3L-PARP9 complex|DTX3L-PARP9 complex|DTX3L-PARP9-STAT1 complex
PARVA	ILK-LIMS1-PARVA complex|ILK-LIMS2-PARVA complex
PARVB	ACTN1-PARVB complex|Dysferlin-affixin complex|ILK-PARVB-ARHGEF6 complex|PARVB-ARHGEF6 complex
PATJ	AMOT-MPP5-NF2-PATJ complex|CRB1-MPP5- PATJ complex|RICH1/AMOT polarity complex, Flag-Amot precipitated|RICH1/AMOT polarity complex, Flag-Rich1 precipitated
PAWR	PAR4-BACE1 complex|PAWR-PRKCZ-SQSTM1 complex
PAX2	EYA1-PAX2-TLX1 complex
PAX3	HDAC10-PAX3-KAP1 complex
PAX6	PAX6-SOX2 DNA-protein complex
PAX9	PAX9-MSX1 complex
PAXIP1	MLL3 complex|MLL4 complex|PAGR1-PAXIP1 complex|PITX2-MLL4-ASH2L-RBBP5-PTIP complex|PTIP-DNA damage response complex|PTIP-HMT complex|UTX-MLL2/3 complex
PAXX	PAXX complex
PBRM1	PBAF complex|PBAF complex (Polybromo- and BAF containing complex)|Spliceosome, E complex
PBX1	HOXA9-MEIS1-PBX1 complex|HOXD10-MEIS1-PBX1 complex|HOXD4-MEIS1-PBX1 complex|HOXD9-MEIS1-PBX1 complex|PBX1-PBXIP1 complex|PBX1-PKNOX1 complex
PBX2	HOXA9-MEIS1-PBX2 complex|HOXB7-PBX2 complex|PBX2-TLX1 complex
PBX3	HOXA9-MEIS1-PBX3 complex
PBXIP1	PBX1-PBXIP1 complex
PCBP1	LATS1-PCBP1-SAV1-STK3-STK4 complex|Spliceosome, A complex|Spliceosome, E complex
PCBP2	CNBP-PCBP2 complex|ITCH-MAVS-PCBP2 complex|LATS1-PCBP2-SAV1-STK3-STK4 complex|Spliceosome, E complex
PCCA	Propionyl-CoA carboxylase
PCCB	Propionyl-CoA carboxylase
PCF11	CF IIAm complex (Cleavage factor IIAm complex)
PCGF1	BCOR complex|PCGF1-RING1A complex|PCGF1-RING1B complex|PRC1.1a complex|PRC1.1b complex|PRC1.1c complex|PRC1.1d complex
PCGF2	PCGF2-RING1A complex|PCGF2-RING1B complex|PRC1.2a complex|PRC1.2b complex|PRC1.2c complex
PCGF3	PCGF3-RING1A complex|PCGF3-RING1B complex|PRC1.3a complex|PRC1.3b complex
PCGF5	PCGF5-RING1A complex|PCGF5-RING1B complex|PRC1.5a complex|PRC1.5c
PCGF6	E2F-6 complex|PCGF6-RING1A complex|PCGF6-RING1B complex|PRC1.6a complex|PRC1.6b complex
PCID2	PCID2-ENY2-GANP-SEM1-CETN2 complex|PCID2-ENY2-GANP-SEM1-CETN3 complex
PCLAF	PCNA-PAF complex|p33ING1b-PCNA complex
PCM1	BBS4 centriolar satellite complex|HOOK2-PCM1-RAB8A complex|MAP1LC3A-OFD1-PCM1 complex
PCNA	CCNB1-CDK1-GADD45A-PCNA complex|CCNB1-CDK1-GADD45B-PCNA complex|CCNB1-CDK1-GADD45G-PCNA complex|Cell cycle kinase complex CDC2|Cell cycle kinase complex CDK2|Cell cycle kinase complex CDK4|Cell cycle kinase complex CDK5|DDX11-Ctf18-RFC complex|DNA synthesome complex (13 subunits)|DNA synthesome complex (15 subunits)|DNA synthesome complex (17 subunits)|DNA synthesome core complex|DNMT1-EHMT2-PCNA complex|DNMT1-associated protein complex|DONSON-MCM2-MCM7-PCNA-TICRR complex|EXO1-MLH1-PCNA complex|H2A-H2B-TDIF2-PCNA complex|ING1-PCNA complex|ING1-p300-PCNA complex|KIN17-PCNA-RPA70 complex|MSH2-MLH1-PMS2-PCNA DNA-repair initiation complex|PCNA homotrimer complex|PCNA-CHL12-RFC2-5 complex|PCNA-DNA polymerase delta complex|PCNA-KU antigen complex|PCNA-MLH1-PMS1 complex|PCNA-MSH2-MSH6 complex|PCNA-MutS-alpha-MutL-alpha-DNA complex|PCNA-PAF complex|PCNA-RFC2-5 complex|PCNA-p21 complex|Repairosome complex, XPA-specific|Repairosome sub-complex, XPA-specific
PCNT	Pericentrin complex
PCSK4	RNA polymerase II complex, chromatin structure modifying
PDCD10	GOLGA2-PCDC10-STK26 complex|STRIPAK complex
PDCD2	TNF-alpha/NF-kappa B signaling complex 5
PDCD4	Emerin complex 52|PDCD4-RICTOR complex
PDCD6	MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37A complex|MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37B complex|MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37C complex|MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37D complex|PEF1-ALG2 complex|Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)|p23 protein complex
PDCD6IP	CAV1-OCLN-PDCD6IP complex|CD63-PDCD6IP-SDCBP complex|MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37A complex|MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37B complex|MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37C complex|MVB12B-PDCD6-PDCD6IP-TSG101-VPS28-VPS37D complex|PDCD6IP-SDCBP-SDC1 complex
PDCD7	12S U11 snRNP|18S U11/U12 snRNP
PDCL	DRIP78-PHLP complex|GNB1-PDCL complex|GNB2-PDCL complex|GNB5-PDCL complex|PDCL-GNB4 complex|PDCL-GNB5-CCT complex
PDE4B	HTT-DISC1-PDE4B complex|PDE4B-DISC1 complex
PDE4D	AKAP250-PKA-PDE4D complex|AKAP9-PDE4D-PRKACA complex|KCNQ1-AKAP9-PDE4D3(isoform 2) complex|RXFP1 signalosome
PDE4DIP	AKAP9-CAMSAP2-PDE4DIPcomplex|SMYLE 1 complex|SMYLE 2 complex
PDE6D	INPP5E-PDE6D-RPGR complex|PDE6D-RPGR complex
PDGFB	PDGFB-PDGFRB complex
PDGFRA	ACK1-GRB2-PPDGFR complex|CRK-CRKL-PDGFRA-RAPGEF1 complex|MIG6-GRB2-PDGFR complex|PDGFRA-PLC-gamma-1-PI3K-SHP-2 complex, PDGF stimulated|PDGFRA-SHP-2 complex, PDGF stimulated
PDGFRB	PDGFB-PDGFRB complex|PDGFRB-SNX1 complex|PDGFRB-SNX1A complex|PDGFRB-SNX2 complex|PDGFRB-SNX4 complex
PDIA3	HMGB1-HMGB2-HSC70-ERP60-GAPDH complex
PDIA6	ACR-HSPA2-PDIA6 complex
PDLIM1	PDLIM1-E-cadherin-beta-catenin complex
PDLIM4	RIL-TRIP6-PTP-BL complex
PDPK1	PRKCD-PDPK1-PRG2 complex|PRKCZ-PDPK1-PRG2 complex
PDRG1	Kinase maturation complex 1
PDS5A	Sororin-cohesin complex
PDS5B	Sororin-cohesin complex
PDXK	DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1|DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
PDZD11	NECTIN1-PDZD11 complex|PDZD11-nectin3 complex|PLEKHA7-PDZD11 complex
PDZD7	MYO7A-PDZD7 complex|USH2 complex
PDZK1	PDZK1-NHERF1-EZR complex|PDZK1-PLCB3-SSTR1 complex|PDZK1-PLCB3-SSTR2 complex|PDZK1-PLCB3-SSTR3 complex|PDZK1-PLCB3-SSTR4 complex|PDZK1-PLCB3-SSTR5 complex
PEAK1	PEAK1-PPP1CA-SHC1 complex|PEAK1-PPP1CC-SHC1 complex
PECAM1	BDKRB2-GNAQ-PECAM1 complex|CDH5-KDR-PECAM1 complex|CLDN1-ESAM-OCLN-PECAM1 complex
PEF1	PEF1-ALG2 complex|Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)
PELI1	IRAK1-IRAK4-MYD88-PELI1-TRAF6 complex|PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced|PELI1-SMAD6 complex
PELP1	5FMC (Friends of Methylated Chtop) complex|ESR1-PELP1-SRC complex|LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex|MLL1-WDR5 complex|PELP1-TEX10-WDR18 complex|Rixosome
PES1	DDX27-PeBoW complex|PeBoW complex
PET100	Cytochrome c oxidase including assembly factors (COX, PET100, PET117, MR-1S)
PET117	Cytochrome c oxidase including assembly factors (COX, PET100, PET117, MR-1S)
PEX1	AAA\u2013ATPase complex, peroxisomal
PEX10	PEX10-PEX12 complex
PEX12	PEX10-PEX12 complex|PEX5-PEX12 complex
PEX14	PEX14 homodimer complex
PEX19	PEX3-PEX19 complex
PEX26	AAA\u2013ATPase complex, peroxisomal
PEX3	PEX3-PEX19 complex
PEX5	PEX5-PEX12 complex
PEX6	AAA\u2013ATPase complex, peroxisomal
PFDN1	Prefoldin complex
PFDN2	Kinase maturation complex 1|Prefoldin complex|URI complex (Unconventional prefoldin RPB5 Interactor)
PFDN4	Prefoldin complex
PFDN5	Prefoldin complex
PFDN6	Prefoldin complex
PFKL	SNW1 complex
PFN1	RIAM-Rap1-GTP-profilin complex|RIAM-profilin complex
PGAM5	CTLH complex, submodule of the IFT/lebercilin complex|KEAP1-NRF2-PGAM5 complex|MLKL-PGAM5-RIPK1-RIPK3 complex
PGRMC1	PGRMC1-SCAP complex
PHAX	NCBP1-NCBP2-PHAX-RAN-XPO1 complex|PHAX-CBC complex (cap binding complex)
PHB1	Prohibitin-HIRA complex|prohibitin 2 complex, mitochondrial
PHB2	prohibitin 2 complex, mitochondrial
PHC1	BMI1-HPH1-HPH2 complex|PRC1.2c complex|PRC1.4c complex|Polycomb repressive complex 1 (PRC1, hPRC-H)|RING1-Polycomb repressive complex
PHC2	BMI1-HPH1-HPH2 complex|PRC1.2c complex|PRC1.4c complex|Polycomb repressive complex 1 (PRC1, hPRC-H)|hPRC1L complex
PHC3	PRC1.2c complex|PRC1.4c complex|Polycomb repressive complex 1 (PRC1, hPRC-H)
PHF10	BRD7-CBP-SWI\u2013SNF complex|BRD7-SWI\u2013SNF complex|PBAF complex
PHF19	CTNNB1-BTRC-PHF19 (short isoform) complex|CTNNB1-GSK3B-PHF19 complex|EED-EZH2-PHF19 complex|HIC1-PCL3L-PCR2 complex
PHF20	MLL1-WDR5 complex|NSL complex
PHF21A	Anti-HDAC2 complex|BHC complex|BHC110 complex|BRAF53-BRCA2 complex|CoREST-HDAC complex|LSD1 complex|anti-BHC110 complex
PHF21B	LSD1 complex
PHF5A	17S U2 snRNP|SF3b complex|Spliceosome, A complex|Spliceosome, B complex|Spliceosome, E complex|Spliceosome, pre-B complex
PHKA1	Phosphorylase kinase complex
PHKB	Phosphorylase kinase complex
PHKG1	Phosphorylase kinase complex
PHLPP1	AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex
PHLPP2	AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex
PI4K2A	BLOC1S6-PI4K2A complex|CLTC-PI4K2A complex|DVL1-PI4K2A complex|DVL1-PIP5K1B-PI4K2A complex|NEDD4-PI4K2A complex|PI4K2A-PRDX1 complex|PI4K2A-WASH complex|PIP5K1B-PI4K2A complex
PI4KA	P2X7 receptor signalling complex|Phosphatidylinositol 4-kinase complex
PIAS1	PIAS1-SUMO1-UBC9 complex
PIAS3	PIAS3-SMAD3-P300 complex
PIBF1	Distal centriole complex
PICALM	AP2-PICALM adaptor complex
PICK1	PACSIN1-PICK1 complex|PACSIN2-PICK1 complex|PACSIN3-PICK1 complex|PICK1-GRIP1-GLUR2 complex
PIDD1	IKBKG-PIDD1-RIPK1 complex|PIDDsome complex
PIGA	GPI-GnT activity complex
PIGC	GPI-GnT activity complex
PIGH	GPI-GnT activity complex
PIGK	GAA1-GPI8-PIGT-PIG-PIGS complex
PIGQ	GPI-GnT activity complex
PIGS	GAA1-GPI8-PIGT-PIG-PIGS complex
PIGT	GAA1-GPI8-PIGT-PIG-PIGS complex
PIGU	GAA1-GPI8-PIGT-PIG-PIGS complex
PIH1D1	R2TP complex
PIK3C2A	EGFR-containing signaling complex
PIK3C2B	EGFR-containing signaling complex
PIK3C3	Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)|ULK1-ATG13-ATG14-PIK3C3 complex|VPS34-VPS15-BECLIN1-SLAMF1 complex|VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex|VPS34-VPS15-BECLIN1-UVRAG-SLAMF1 complex|Vps34 Complex I
PIK3CA	Phosphatidylinositol 3-kinase (PIK3CA, PIK3R1)
PIK3R1	ARAF-PIK3R1 complex|CADM1-DLG1-MPP3-PIK3R1 complex|CD19-VAV1-PIK3R1 complex|CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)|EphA1 receptor signaling complex|LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated|LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated|Notch1-p56lck-PI3K complex|PDGFRA-PLC-gamma-1-PI3K-SHP-2 complex, PDGF stimulated|Phosphatidylinositol 3-kinase (PIK3CA, PIK3R1)|Sam68-p85 P13K-IRS-1-IR signaling complex|p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex
PIK3R4	Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)|VPS34-VPS15-BECLIN1-SLAMF1 complex|VPS34-VPS15-BECLIN1-UVRAG-BCL2 complex|VPS34-VPS15-BECLIN1-UVRAG-SLAMF1 complex|Vps34 Complex I
PIKFYVE	ArPIKfyve-Sac3-Sph1 complex
PIN1	HNRNPD (p37)-PIN1 complex|HNRNPD (p40)-PIN1 complex|HNRNPD (p42)-PIN1 complex|HNRNPD (p45)-PIN1 complex
PINK1	PINK1-RHOT2-TRAK1 complex|PPD complex
PIP	ZAG-PIP complex
