"treatment_name","Yes (p-value)","Filopodia (p-value)","Count_Nuclei (p-value)","Yes (mean diff)","Filopodia (mean diff)","Count_Nuclei (mean diff)","Yes (combined error)","Filopodia (combined error)","Count_Nuclei (combined error)"
"PKDCC (protein kinase domain containing, cytoplasmic)",0.05765396705071968,0.03098218007475606,0.023808060979293,-0.017322484101051444,0.05854536378262293,-31.849912638322664,0.05718808137524231,0.1134703956158482,112.86596575011768
"PKIG (cAMP-dependent protein kinase inhibitor gamma)",0.03325382078426142,0.5148923260057496,0.3751263035376826,0.04698055089324468,-0.005514906018630805,3.550087361677342,0.061056636662958165,0.0889906872521957,106.88084540082767
"PKLR (pyruvate kinase L/R)",0.12328025940135423,0.02186873034137049,0.45586932618031817,-0.01415528582091266,-0.05907511700585133,-4.516579304989321,0.06122357798081182,0.12443354948414634,108.83905054308143
"PKM (pyruvate kinase M1/2)",0.18446971871790407,0.000005881862142675942,0.004972955656758815,0.013651797847884173,-0.11142657714136206,11.883420695010685,0.0637558922077472,0.10686059344933883,107.42690037006297
"PKMYT1 (protein kinase, membrane associated tyrosine/threonine 1)",9.519436949823046e-7,0.000012646939784088929,0.0006441924599078774,-0.04599028357242922,0.1336267386165894,-28.049912638322652,0.05155905587613011,0.08844321296144639,106.98511631809177
"PKN2 (protein kinase N2)",0.000008089993774218485,0.00980627392018274,0.47944395896347625,-0.0337693338586659,0.050785640238459606,42.25008736167733,0.05715883404932552,0.11775360918375365,282.6824969129925
"PKNOX1 (PBX/knotted 1 homeobox 1)",0.238731004594688,0.6169922494006241,0.0015828575438723291,0.019134099130625,-0.013333461889863119,-48.44991263832266,0.059955383183908945,0.1032139868151159,107.76834003359069
"PKP2 (plakophilin 2)",0.6806764597443,0.376126773554883,0.038212323485727895,0.007841618281365315,0.01775034333772968,-23.249912638322655,0.06483373574580414,0.09598885646525089,108.0357122140435
"PKP3 (plakophilin 3)",0.0006065174388596439,0.8221664717375703,0.37272421964922753,0.1365193322590134,0.009997690793242753,160.75008736167734,0.0602019099045762,0.12767127538989595,373.9762226580664
"PLA1A (phospholipase A1 member A)",0.01933905119505508,0.05037439334559912,0.0007904040073904994,-0.022599730649103505,-0.07232690623517413,24.150087361677336,0.05312245707038396,0.1050951945670759,106.93135701746063
"PLA2G12A (phospholipase A2 group XIIA)",0.0014073529850822109,0.9576039190000833,0.03698739771468973,0.04777271342084369,-0.0027551543062990236,-31.249912638322655,0.05324957528845354,0.1395753763844705,109.07206385502947
"PLA2G12B (phospholipase A2 group XIIB)",0.002125910523196106,0.206334749229534,0.8109990249567169,-0.06361436420692554,-0.03126418218993143,-1.649912638322661,0.05528815488580906,0.0988816877414854,107.54633937794269
"PLA2G15 (phospholipase A2 group XV)",0.9631755170105882,0.3507675748671506,0.0010674783489412754,0.000547637406792284,0.039372609955946436,-35.64991263832266,0.05707783029359504,0.12075165050401067,107.22506756162771
"PLA2G1B (phospholipase A2 group IB)",0.3054556498778278,0.047563048365492744,0.30709569537312764,0.03175336559475833,-0.054434124477400314,125.45008736167735,0.10570306637394589,0.11513582288827416,381.5740842618407
"PLA2G2A (phospholipase A2 group IIA)",0.5187378807891598,0.009225735031640703,0.013688903210854919,-0.008444511065011706,-0.11848817086794583,16.050087361677342,0.06491682399087303,0.14324221624171918,107.89018904132759
"PLA2G2D (phospholipase A2 group IID)",0.0028929325343340917,0.034950292503048264,0.5857056702995032,-0.03265547520152953,-0.05410020787136566,-2.449912638322658,0.05738208575379633,0.11125170973927721,107.37376879250694
"PLA2G4D (phospholipase A2 group IVD)",0.0023780311883128125,0.013733666389457833,0.46786239932490936,0.06458076723864001,-0.055360854333692366,-4.0499126383226525,0.05563021352259259,0.09227012428541784,107.17889304147354
"PLA2G5 (phospholipase A2 group V)",0.009167586543335382,0.006053580142988624,0.1592872597021251,-0.0469994761544749,0.1224158081998587,-6.249912638322655,0.05605146510669967,0.10153962822225666,106.91452246348774
"PLA2G7 (phospholipase A2 group VII)",0.025538020016745877,0.007866326320279615,0.005408723486666878,-0.027936897452317727,0.07295890535000499,-11.449912638322658,0.05446958153893295,0.09350363586902291,106.78490114990801
"PLAA (phospholipase A2 activating protein)",0.04999300621200908,0.49648076151951903,0.36385060358466026,0.055887949583831836,0.02347218824382663,249.55008736167736,0.06831795106338273,0.1120500204647898,555.4219253086752
"PLAAT1 (phospholipase A and acyltransferase 1)",0.015114792170943803,0.001881156906013759,0.07946020617168181,-0.02833797073995703,-0.11342719018872943,17.75008736167733,0.05372077867812539,0.09418766609417718,107.98710623771537
"PLAAT3 (phospholipase A and acyltransferase 3)",0.3554912654598663,0.08419575242399069,0.00003302987850761774,-0.016970483598865493,0.07245279780879493,-31.049912638322652,0.06292129530729096,0.11247943194527818,106.84247803938106
"PLAAT4 (phospholipase A and acyltransferase 4)",0.031037811267282223,0.016021548933951912,0.8672947532692667,-0.02555521915482359,-0.07794696881634283,-1.0499126383226525,0.060325285697874396,0.12071017583323386,108.22842921974524
"PLAAT5 (phospholipase A and acyltransferase 5)",0.05720505518195229,0.07490522624849483,0.2396654713549129,-0.01671153625834501,0.04860229065169991,-4.849912638322664,0.05329661837001179,0.09845502232200036,106.88458782067518
"PLAC1 (placenta enriched 1)",0.0000707042301402172,0.017096072666010098,0.0014182367557866726,-0.030139475703471308,0.07602395667601597,-11.049912638322652,0.051661483287622566,0.09753361332610458,106.72776168174626
"PLAC8L1 (PLAC8 like 1)",0.00084999376609729,0.7981205078158915,0.3777751502167912,-0.019623039472740383,0.006068542853779557,218.15008736167738,0.051701883944126774,0.10041915634922785,503.6291444243428
"PLAC9 (placenta associated 9)",0.036313757069446284,0.9947470170019077,0.08451690861715755,-0.017359955422209528,0.00018970485247754576,16.950087361677348,0.05290782589890006,0.10624201970452742,107.92736035684197
"PLAT (plasminogen activator, tissue type)",0.010956305567513924,0.006123436648433289,4.54054706056084e-7,-0.047490121382114586,0.11516664945860694,-18.64991263832266,0.05662582523945539,0.10009826587863256,106.69683741140422
"PLAU (plasminogen activator, urokinase)",0.029299550548826492,0.0037256028926222484,0.17698192174694105,-0.02102442197395421,-0.10282300070770162,7.483420695010679,0.06130632990444765,0.1440956367222968,108.37736483617657
"PLAUR (plasminogen activator, urokinase receptor)",0.08467935202250798,0.000008630628957728703,0.003149822043276629,0.04801452034507697,-0.1200097692431834,14.716754028343999,0.07511949020915765,0.089147227794645,106.91389891058269
"PLB1 (phospholipase B1)",0.6432048928010918,0.3230652261422602,0.3586363375325625,0.008982336821716841,0.016930882475198916,124.05008736167734,0.0783955257004527,0.10115944752658916,419.2687597369656
"PLBD1 (phospholipase B domain containing 1)",0.013372818107994622,0.001208406282539487,0.04718127745498313,-0.018990391498854925,-0.09540096192995451,8.850087361677353,0.05496906671130291,0.10889027574635202,107.24957188330022
"PLCB1 (phospholipase C beta 1)",0.3355101927200299,0.05827031064503041,0.006584313552339127,0.010049333368800206,-0.044599284636171854,-37.54991263832265,0.06007476723725889,0.10885240220378524,111.8714718983653
"PLCD4 (phospholipase C delta 4)",0.42676990472185405,0.23280354921726643,0.4245498230314353,-0.012571367722750831,-0.037260209715510084,-8.849912638322664,0.06040764970426556,0.1055575664368414,108.88900363946593
"PLCG2 (phospholipase C gamma 2)",0.0028842410906608773,0.10458583020366796,0.3796274229846994,0.04717352308272188,0.04383628797860861,203.15008736167738,0.05396741579601445,0.0991177730848457,472.5360463642913
"PLCL1 (phospholipase C like 1 (inactive))",0.012670465123787222,0.04309937652210816,0.006150002337168559,0.052494225134318284,-0.08189852209079468,-49.04991263832265,0.058234678348499894,0.10751517168095241,108.77414726669028
"PLCL2 (phospholipase C like 2)",0.07949733630232791,0.9546175451137089,0.16387043411755697,0.034943107369329235,-0.0017440781254916549,-7.449912638322658,0.06129223789123536,0.1084752213111891,107.05846586606603
"PLCXD1 (phosphatidylinositol specific phospholipase C X domain containing 1)",0.010199768940438503,0.001022260296588362,0.00006589003988644038,-0.038530657247525135,0.1271094642894937,-50.249912638322655,0.05477188669564424,0.09364290327365704,107.06874013266255
"PLCXD2 (phosphatidylinositol specific phospholipase C X domain containing 2)",0.013520313865778455,0.001845540209766794,0.027377048231370438,-0.03378135626528908,-0.050014405493833014,8.75008736167733,0.054460454154299676,0.08882861538071567,106.80456504099264
"PLCZ1 (phospholipase C zeta 1)",0.23017996826750853,0.09936656623233509,0.05983616758004162,-0.008183562660831728,0.052155637301364466,-27.64991263832266,0.052967974231392,0.10298688277826318,109.27357921105919
"PLD1 (phospholipase D1)",0.5450578728035202,0.02211478919447174,0.0003797495201760537,-0.012684195972470141,-0.053294143785984294,20.550087361677342,0.06694115733139545,0.0933614713423754,106.8293738332095
"PLD3 (phospholipase D family member 3)",0.0000627604079825872,0.006296410045176337,0.005198968017784411,-0.050277232400581504,0.14285855740021708,-28.849912638322664,0.05194725264912738,0.10654957478672629,107.3909452123205
"PLD4 (phospholipase D family member 4)",0.07457588673751969,0.055761109367467254,0.05258956949437854,-0.023667004179364293,0.04454054832606419,-7.0499126383226525,0.0559277245270519,0.09499388963858843,106.78630583363966
"PLD5 (phospholipase D family member 5)",0.06781489902019744,0.9238407400995163,0.2032667155891592,-0.02961684874801576,0.002519553807016073,-4.0499126383226525,0.05788608616128039,0.10336514605141413,106.76055036199291
"PLD6 (phospholipase D family member 6)",0.0007035193038376075,0.6359265754429568,0.08969323381221028,-0.04395142591079383,0.006494455833296053,-8.249912638322655,0.05254895849087216,0.09179368745845522,106.94725388524769
"PLEK (pleckstrin)",0.0001886707261087306,0.27102946611235135,0.02654975877529475,-0.05799055186456753,-0.029441436434869683,-8.449912638322658,0.052465888821464475,0.10141850205867728,106.78958335715907
"PLEKHA1 (pleckstrin homology domain containing A1)",0.38359839283852826,0.5613968355137782,0.0479457147150375,0.015326048568501421,0.014267619851458468,-42.249912638322655,0.06217803484117863,0.10081923737749011,111.82001213376623
"PLEKHA5 (pleckstrin homology domain containing A5)",0.13467364008603555,0.48225872534824954,0.056027831180650134,-0.012659434806248426,0.017245599589233274,-12.249912638322655,0.05355508237600244,0.10052277546288829,107.14343243333035
"PLEKHA8 (pleckstrin homology domain containing A8)",0.04817614885745258,0.4964027824329791,0.03590369260832116,-0.019365980226428492,-0.026116130179518915,10.550087361677342,0.05452401127282278,0.1234216983153414,107.0215637785004
"PLEKHB2 (pleckstrin homology domain containing B2)",0.006278642502609122,0.19776003965694544,0.8676096619620597,-0.04019382177798178,-0.027393668538634175,0.9500873616773475,0.054219011329143404,0.09592559153583145,107.2395221622869
"PLEKHF1 (pleckstrin homology and FYVE domain containing 1)",0.008742885159307212,0.6817918207057625,0.2823210813831425,-0.045354362520933444,0.013338107580743275,-3.849912638322664,0.055636662486082636,0.11039604710469116,106.81439562903319
"PLEKHF2 (pleckstrin homology and FYVE domain containing 2)",0.7457477990397181,0.011836245359852171,2.220446049250313e-16,-0.0020633896209718283,0.11952681898068845,-67.24991263832266,0.053036830297464366,0.10659180359136436,106.69683741140422
"PLEKHG2 (pleckstrin homology and RhoGEF domain containing G2)",0.3491332551880353,0.13602078892192915,0.00007623285755586906,0.008129130617408498,-0.029922223870446907,-27.64991263832266,0.05414697955781309,0.09443544647044683,106.84434993763416
"PLEKHG3 (pleckstrin homology and RhoGEF domain containing G3)",0.020820676118322723,0.22553529250892201,0.005358540775766141,0.04066262334653778,-0.05368547520057043,-39.04991263832265,0.05698647952385223,0.12106481188983974,107.95052159946067
"PLEKHG5 (pleckstrin homology and RhoGEF domain containing G5)",0.04444967957700019,0.5156578087935109,0.0020556784721146304,0.05095854533908589,-0.014667269896124102,-63.04991263832266,0.06475897503364578,0.09869759514978756,108.65456784505484
"PLEKHG6 (pleckstrin homology and RhoGEF domain containing G6)",0.0023495852633717007,0.008130042996473685,0.0817748535226166,0.08134118211148145,-0.07596616040928705,-23.849912638322664,0.057887924653144934,0.09411286359942254,109.11148020990103
"PLEKHG7 (pleckstrin homology and RhoGEF domain containing G7)",0.012674889997924765,0.9005142482820374,0.04640871929485835,-0.04003352781912839,-0.004674096244260573,-29.849912638322664,0.05549014363143261,0.11739709388848082,109.21453709829852
"PLEKHH2 (pleckstrin homology, MyTH4 and FERM domain containing H2)",0.024806301384715734,0.7960255895837927,0.30757196444482027,-0.02785200319606354,-0.004485119292355011,-5.849912638322664,0.05439841346710137,0.09453764227990623,107.17889304147354
"PLEKHH3 (pleckstrin homology, MyTH4 and FERM domain containing H3)",0.1257571082148401,0.6297261572903752,0.5383551416377719,-0.03176300761800052,-0.03663930313312502,-11.649912638322661,0.06319125498235036,0.17979251467710125,113.40950186644692
"PLEKHN1 (pleckstrin homology domain containing N1)",0.012927184313301199,0.0010164114758952625,0.00031719881684733053,-0.03941829400999422,0.15280978942713191,-29.849912638322664,0.05541451952281068,0.09620559148416769,106.95239648364885
"PLEKHO1 (pleckstrin homology domain containing O1)",0.04818290075150333,0.31068416101436624,0.3626379328977807,-0.02930299802115255,0.03520204449835329,192.55008736167736,0.05642970354671884,0.11058957371755876,432.7378133623125
"PLEKHO2 (pleckstrin homology domain containing O2)",0.16423740727141412,0.9908315842881241,0.24483196820967734,-0.019831105526595755,0.0004591782776191544,-11.949912638322658,0.05938915056876487,0.12763713187761988,108.87568651262606
"PLEKHS1 (pleckstrin homology domain containing S1)",0.021734201583715196,0.6496353593933937,0.23553952841188464,-0.034656570251742125,-0.018561683476921387,-5.0499126383226525,0.05562352681763605,0.12160491694155112,106.90329795471992
"PLGLB2 (plasminogen like B2)",0.02257059926969296,0.0027419524023151176,0.021432950486272917,0.052885346222133284,-0.1283781364979848,9.150087361677336,0.06096831002860109,0.0977446928249766,106.80035165483129
"PLGRKT (plasminogen receptor with a C-terminal lysine)",0.20017825253818922,0.03437982399219397,0.2809625379220613,-0.01304276410298702,-0.08750773551001828,7.850087361677353,0.059365406079491374,0.14129550902415783,108.6892798671519
"PLIN3 (perilipin 3)",0.02548688428066126,0.018711139483530204,0.025541736986483654,-0.025152410143762127,0.06686145988865871,-20.64991263832266,0.05390043088469966,0.09575937051945398,107.51611559945619
"PLIN5 (perilipin 5)",0.001951174984614612,0.25681658899374593,0.2145067104112357,-0.05398797132998423,0.0418013715381218,-10.249912638322655,0.05413115309295757,0.11236492749114149,107.73446576465503
"PLK1 (polo like kinase 1)",0.9676187102696674,0.701188759661965,0.7689311591172625,0.0007920781129462651,-0.012059641911223717,1.8228146344046081,0.08133442055790645,0.13365371087985686,108.34405057691819
"PLK2 (polo like kinase 2)",0.10596251418393376,0.19030887680229736,0.5434084358894073,-0.014962398109438446,-0.02334214229683146,-2.083245971655998,0.061282769520313925,0.10915651770668945,107.20222709695916
